"VL_PGTO","DE_CLASSE","DE_DIVISAO_SETOR","DE_DIVISAO","DE_GRUPO","DE_SETOR_ECONOMICO","DE_SECAO","DE_SUBCLASSE","NU_ANO","DE_MES_COMP","NU_MES","CD_CLASSE","CD_DIVISAO","CD_GRUPO","CD_SECAO","CD_SUBCLASSE"
137526.75,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos alimentícios, bebidas e fumo",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de laticínios e frios,2022,JULHO,7,"47211","47","472",G ,"4721103"
1018168.72,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos alimentícios, bebidas e fumo",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de doces, balas, bombons e semelhantes",2022,JULHO,7,"47211","47","472",G ,"4721104"
27624.96,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos alimentícios, bebidas e fumo",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Padaria e confeitaria com predominância de revenda,2022,AGOSTO,8,"47211","47","472",G ,"4721102"
3.15,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos alimentícios, bebidas e fumo",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de laticínios e frios,2022,AGOSTO,8,"47211","47","472",G ,"4721103"
6956.75,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos alimentícios, bebidas e fumo",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de doces, balas, bombons e semelhantes",2022,AGOSTO,8,"47211","47","472",G ,"4721104"
47717777.67,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",2022,JANEIRO,1,"47717","47","477",G ,"4771701"
1642854.76,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",2022,JANEIRO,1,"47717","47","477",G ,"4771702"
83755.4,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de produtos farmacêuticos homeopáticos,2022,JANEIRO,1,"47717","47","477",G ,"4771703"
588530.9,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de medicamentos veterinários,2022,JANEIRO,1,"47717","47","477",G ,"4771704"
52841214.02,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",2022,FEVEREIRO,2,"47717","47","477",G ,"4771701"
1196287.93,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",2022,FEVEREIRO,2,"47717","47","477",G ,"4771702"
53780.5,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de produtos farmacêuticos homeopáticos,2022,FEVEREIRO,2,"47717","47","477",G ,"4771703"
529504,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de medicamentos veterinários,2022,FEVEREIRO,2,"47717","47","477",G ,"4771704"
38950563.01,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",2022,MARÇO,3,"47717","47","477",G ,"4771701"
1257895.04,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",2022,MARÇO,3,"47717","47","477",G ,"4771702"
62156.21,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de produtos farmacêuticos homeopáticos,2022,MARÇO,3,"47717","47","477",G ,"4771703"
520364.32,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,TERCIÁRIO,COMÉRCIO VAREJISTA,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio varejista de medicamentos veterinários,2022,MARÇO,3,"47717","47","477",G ,"4771704"
